chr1	10000001	10010000	chr1	10002784	10003389	605
chr1	10050001	10060000	chr1	10053347	10055175	1828
chr1	10100001	10110000	chr1	10101661	10103088	1427
chr1	10130001	10140000	chr1	10136891	10143443	3109
chr1	10140001	10150000	chr1	10136891	10143443	3442
chr1	10180001	10190000	chr1	10182416	10185626	3210
chr1	10180001	10190000	chr1	10182416	10185695	3279
chr1	10230001	10240000	chr1	10234638	10236532	1894
chr1	10290001	10300000	chr1	10298078	10301894	1922
chr1	10300001	10310000	chr1	10298078	10301894	1893
chr1	10300001	10310000	chr1	10309060	10310663	940
chr1	1030001	1040000	chr1	1037929	1039531	1602
chr1	10310001	10320000	chr1	10309060	10310663	662
chr1	10310001	10320000	chr1	10314226	10316095	1869
chr1	10310001	10320000	chr1	10319637	10320968	363
chr1	10320001	10330000	chr1	10319637	10320968	967
chr1	1040001	1050000	chr1	1046919	1049779	2860
chr1	10410001	10420000	chr1	10417310	10419801	2491
chr1	10420001	10430000	chr1	10427531	10429811	2280
chr1	10470001	10480000	chr1	10478332	10480914	1668
chr1	10480001	10490000	chr1	10478332	10480914	913
chr1	10510001	10520000	chr1	10511015	10513255	2240
chr1	10510001	10520000	chr1	10517755	10518072	317
chr1	10560001	10570000	chr1	10562713	10564070	1357
chr1	1060001	1070000	chr1	1063527	1064123	596
chr1	10660001	10670000	chr1	10663260	10668038	4778
chr1	10670001	10680000	chr1	10677523	10679819	2296
chr1	10750001	10760000	chr1	10752496	10755258	2762
chr1	10810001	10820000	chr1	10817959	10820099	2041
chr1	10820001	10830000	chr1	10817959	10820099	98
chr1	10860001	10870000	chr1	10864142	10866472	2330
chr1	10940001	10950000	chr1	10949690	10951331	310
chr1	10950001	10960000	chr1	10949690	10951331	1330
chr1	10990001	11000000	chr1	10990094	10994245	4151
chr1	11010001	11020000	chr1	11017752	11019006	1254
chr1	11050001	11060000	chr1	11056073	11056977	904
chr1	11080001	11090000	chr1	11089065	11092507	935
chr1	11090001	11100000	chr1	11089065	11092507	2506
chr1	11160001	11170000	chr1	11168559	11169349	790
chr1	11170001	11180000	chr1	11171746	11173626	1880
chr1	11190001	11200000	chr1	11190386	11197398	7012
chr1	11230001	11240000	chr1	11239280	11240810	720
chr1	11240001	11250000	chr1	11239280	11240810	809
chr1	11250001	11260000	chr1	11255204	11261847	4796
chr1	11260001	11270000	chr1	11255204	11261847	1846
chr1	11280001	11290000	chr1	11282673	11283077	404
chr1	1130001	1140000	chr1	1132883	1134416	1533
chr1	1130001	1140000	chr1	1137062	1138361	1299
chr1	11340001	11350000	chr1	11349457	11352197	543
chr1	11350001	11360000	chr1	11349457	11352197	2196
chr1	11400001	11410000	chr1	11409549	11416562	451
chr1	11410001	11420000	chr1	11409549	11416562	6561
chr1	11420001	11430000	chr1	11425187	11430285	4813
chr1	11430001	11440000	chr1	11425187	11430285	284
chr1	11430001	11440000	chr1	11435157	11438254	3097
chr1	11430001	11440000	chr1	11435352	11438254	2902
chr1	11540001	11550000	chr1	11545760	11547484	1724
chr1	11560001	11570000	chr1	11563915	11571107	6085
chr1	11570001	11580000	chr1	11563915	11571107	1106
chr1	11610001	11620000	chr1	11619100	11620077	900
chr1	11620001	11630000	chr1	11619100	11620077	76
chr1	11680001	11690000	chr1	11685167	11686674	1507
chr1	11740001	11750000	chr1	11744140	11746012	1872
chr1	11890001	11900000	chr1	11894973	11895738	765
chr1	11900001	11910000	chr1	11901840	11906083	4243
chr1	11960001	11970000	chr1	11964221	11966129	1908
chr1	11980001	11990000	chr1	11985803	11988329	2526
chr1	1200001	1210000	chr1	1208654	1211307	1346
chr1	12040001	12050000	chr1	12049489	12054473	511
chr1	12040001	12050000	chr1	12049656	12054473	344
chr1	12050001	12060000	chr1	12049489	12054473	4472
chr1	12050001	12060000	chr1	12049656	12054473	4472
chr1	12100001	12110000	chr1	12106204	12107570	1366
chr1	1210001	1220000	chr1	1208654	1211307	1306
chr1	12120001	12130000	chr1	12128324	12135311	1676
chr1	12130001	12140000	chr1	12128324	12135311	5310
chr1	12200001	12210000	chr1	12205671	12206616	945
chr1	12220001	12230000	chr1	12229092	12236736	908
chr1	12220001	12230000	chr1	12229092	12237416	908
chr1	12220001	12230000	chr1	12229092	12238206	908
chr1	12230001	12240000	chr1	12229092	12236736	6735
chr1	12230001	12240000	chr1	12229092	12237416	7415
chr1	12230001	12240000	chr1	12229092	12238206	8205
chr1	12330001	12340000	chr1	12330308	12331533	1225
chr1	12380001	12390000	chr1	12388921	12393360	1079
chr1	12380001	12390000	chr1	12388921	12393526	1079
chr1	12390001	12400000	chr1	12388921	12393360	3359
chr1	12390001	12400000	chr1	12388921	12393526	3525
chr1	12410001	12420000	chr1	12411327	12414918	3591
