chr1	10000001	10010000	chr1	10000021	10002893	2872
chr1	100001	110000	chr1	107490	112647	2510
chr1	100001	110000	chr1	107730	112647	2270
chr1	10020001	10030000	chr1	10025858	10027433	1575
chr1	10020001	10030000	chr1	10027603	10029683	2080
chr1	10030001	10040000	chr1	10030706	10031455	749
chr1	10030001	10040000	chr1	10032774	10037578	4804
chr1	10030001	10040000	chr1	10033096	10037470	4374
chr1	10040001	10050000	chr1	10041660	10046526	4866
chr1	10040001	10050000	chr1	10048435	10052799	1565
chr1	10050001	10060000	chr1	10048435	10052799	2798
chr1	10050001	10060000	chr1	10057666	10061051	2334
chr1	10060001	10070000	chr1	10057666	10061051	1050
chr1	10070001	10080000	chr1	10074624	10077563	2939
chr1	10120001	10130000	chr1	10122122	10127213	5091
chr1	10150001	10160000	chr1	10151037	10158087	7050
chr1	10190001	10200000	chr1	10196187	10200672	3813
chr1	10200001	10210000	chr1	10196187	10200672	671
chr1	10200001	10210000	chr1	10200087	10209716	9629
chr1	10210001	10220000	chr1	10212620	10215942	3322
chr1	10220001	10230000	chr1	10224641	10226556	1915
chr1	10220001	10230000	chr1	10228406	10230511	1594
chr1	10230001	10240000	chr1	10228406	10230511	510
chr1	10320001	10330000	chr1	10327789	10329647	1858
chr1	1040001	1050000	chr1	1043694	1045728	2034
chr1	10440001	10450000	chr1	10440434	10444266	3832
chr1	10460001	10470000	chr1	10468989	10472813	1011
chr1	10470001	10480000	chr1	10468989	10472813	2812
chr1	10550001	10560000	chr1	10558527	10580905	1473
chr1	10560001	10570000	chr1	10558527	10580905	9999
chr1	10570001	10580000	chr1	10558527	10580905	9999
chr1	10580001	10590000	chr1	10558527	10580905	904
chr1	1060001	1070000	chr1	1060803	1062332	1529
chr1	10750001	10760000	chr1	10750623	10752190	1567
chr1	10770001	10780000	chr1	10774811	10777412	2601
chr1	10780001	10790000	chr1	10786606	10786933	327
chr1	10780001	10790000	chr1	10788955	10794221	1045
chr1	10780001	10790000	chr1	10788955	10795349	1045
chr1	10790001	10800000	chr1	10788955	10794221	4220
chr1	10790001	10800000	chr1	10788955	10795349	5348
chr1	10790001	10800000	chr1	10794314	10798756	4442
chr1	10820001	10830000	chr1	10825484	10828439	2955
chr1	10820001	10830000	chr1	10825484	10828450	2966
chr1	10850001	10860000	chr1	10850809	10853714	2905
chr1	10860001	10870000	chr1	10866519	10868125	1606
chr1	10890001	10900000	chr1	10890453	10893169	2716
chr1	1090001	1100000	chr1	1096379	1100025	3621
chr1	10930001	10940000	chr1	10938702	10945900	1298
chr1	10940001	10950000	chr1	10938702	10945900	5899
chr1	10980001	10990000	chr1	10988866	10994246	1134
chr1	10990001	11000000	chr1	10988866	10994246	4245
chr1	1100001	1110000	chr1	1096379	1100025	24
chr1	110001	120000	chr1	107490	112647	2646
chr1	110001	120000	chr1	107730	112647	2646
chr1	11020001	11030000	chr1	11022321	11023742	1421
chr1	11030001	11040000	chr1	11030516	11037251	6735
